Title1,Title1,Title2
Annual Park Ranking Report for Recreation Visitors in: 2012,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Annual%20Park%20Ranking%20Report%20(1979%20-%20Last%20Calendar%20Year)

VisitorsLabel1,Field1,Field2,Field3,Field4
Recreation Visitors,Blue Ridge PKWY,1,"15,205,059",5.38%
Recreation Visitors,Golden Gate NRA,2,"14,540,338",5.14%
Recreation Visitors,Great Smoky Mountains NP,3,"9,685,829",3.43%
Recreation Visitors,George Washington MEM PKWY,4,"7,425,577",2.63%
Recreation Visitors,Lake Mead NRA,5,"6,285,439",2.22%
Recreation Visitors,Lincoln Memorial,6,"6,191,361",2.19%
Recreation Visitors,Natchez Trace PKWY,7,"5,560,668",1.97%
Recreation Visitors,Gateway NRA,8,"5,043,863",1.78%
Recreation Visitors,Gulf Islands NS,9,"4,973,462",1.76%
Recreation Visitors,Delaware Water Gap NRA,10,"4,970,802",1.76%
Recreation Visitors,Chesapeake & Ohio Canal NHP,11,"4,712,377",1.67%
Recreation Visitors,Cape Cod NS,12,"4,441,290",1.57%
Recreation Visitors,Vietnam Veterans MEM,13,"4,424,407",1.56%
Recreation Visitors,Grand Canyon NP,14,"4,421,352",1.56%
Recreation Visitors,World War II Memorial,15,"4,161,685",1.47%
Recreation Visitors,San Francisco Maritime NHP,16,"4,129,983",1.46%
Recreation Visitors,Yosemite NP,17,"3,853,404",1.36%
Recreation Visitors,"Martin Luther King, Jr. Memorial",18,"3,738,336",1.32%
Recreation Visitors,Independence NHP,19,"3,594,549",1.27%
Recreation Visitors,Yellowstone NP,20,"3,447,729",1.22%
Recreation Visitors,Colonial NHP,21,"3,274,187",1.16%
Recreation Visitors,Korean War Veterans Memorial,22,"3,267,124",1.16%
Recreation Visitors,Castle Clinton NM,23,"3,264,439",1.15%
Recreation Visitors,Rocky Mountain NP,24,"3,229,617",1.14%
Recreation Visitors,Chattahoochee River NRA,25,"3,168,137",1.12%
Recreation Visitors,Statue of Liberty NM,26,"3,029,443",1.07%
Recreation Visitors,Zion NP,27,"2,973,607",1.05%
Recreation Visitors,Olympic NP,28,"2,824,908",1.00%
Recreation Visitors,Franklin Delano Roosevelt MEM,29,"2,764,459",0.98%
Recreation Visitors,Grand Teton NP,30,"2,705,256",0.96%
Recreation Visitors,Boston NHP,31,"2,629,064",0.93%
Recreation Visitors,Thomas Jefferson MEM,32,"2,613,131",0.92%
Recreation Visitors,Jefferson NEM,33,"2,496,726",0.88%
Recreation Visitors,Acadia NP,34,"2,431,052",0.86%
Recreation Visitors,Point Reyes NS,35,"2,412,663",0.85%
Recreation Visitors,Cape Hatteras NS,36,"2,302,040",0.81%
Recreation Visitors,Cuyahoga Valley NP,37,"2,299,722",0.81%
Recreation Visitors,Mount Rushmore NMEM,38,"2,185,447",0.77%
Recreation Visitors,Glacier NP,39,"2,162,035",0.76%
Recreation Visitors,Assateague Island NS,40,"2,154,859",0.76%
Recreation Visitors,Glen Canyon NRA,41,"2,061,328",0.73%
Recreation Visitors,Rock Creek Park,42,"2,003,385",0.71%
