Title1,Title1,Title2
Annual Park Ranking Report for Recreation Visitors in: 1997,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Annual%20Park%20Ranking%20Report%20(1979%20-%20Last%20Calendar%20Year)

VisitorsLabel1,Field1,Field2,Field3,Field4
Recreation Visitors,Blue Ridge PKWY,1,"18,373,279",6.68%
Recreation Visitors,Golden Gate NRA,2,"13,803,382",5.02%
Recreation Visitors,Great Smoky Mountains NP,3,"9,965,075",3.62%
Recreation Visitors,Lake Mead NRA,4,"8,528,420",3.10%
Recreation Visitors,Gateway NRA,5,"6,807,945",2.47%
Recreation Visitors,Natchez Trace PKWY,6,"5,992,978",2.18%
Recreation Visitors,George Washington MEM PKWY,7,"5,844,294",2.12%
Recreation Visitors,Grand Canyon NP,8,"4,791,668",1.74%
Recreation Visitors,Delaware Water Gap NRA,9,"4,752,100",1.73%
Recreation Visitors,Statue of Liberty NM,10,"4,738,388",1.72%
Recreation Visitors,Gulf Islands NS,11,"4,697,014",1.71%
Recreation Visitors,Cape Cod NS,12,"4,608,454",1.67%
Recreation Visitors,Castle Clinton NM,13,"4,109,013",1.49%
Recreation Visitors,Olympic NP,14,"3,846,709",1.40%
Recreation Visitors,Yosemite NP,15,"3,669,970",1.33%
Recreation Visitors,San Francisco Maritime NHP,16,"3,530,687",1.28%
Recreation Visitors,Cuyahoga Valley NP,17,"3,527,837",1.28%
Recreation Visitors,Jefferson NEM,18,"3,420,076",1.24%
Recreation Visitors,Colonial NHP,19,"3,218,180",1.17%
Recreation Visitors,Independence NHP,20,"3,155,195",1.15%
Recreation Visitors,Rocky Mountain NP,21,"2,965,354",1.08%
Recreation Visitors,Chattahoochee River NRA,22,"2,957,698",1.07%
Recreation Visitors,Yellowstone NP,23,"2,889,513",1.05%
Recreation Visitors,Acadia NP,24,"2,760,306",1.00%
Recreation Visitors,Boston NHP,25,"2,707,789",0.98%
Recreation Visitors,Grand Teton NP,26,"2,658,762",0.97%
Recreation Visitors,Cape Hatteras NS,27,"2,515,057",0.91%
Recreation Visitors,Point Reyes NS,28,"2,505,547",0.91%
Recreation Visitors,Zion NP,29,"2,445,534",0.89%
Recreation Visitors,Glen Canyon NRA,30,"2,430,781",0.88%
Recreation Visitors,Rock Creek Park,31,"2,001,085",0.73%
Recreation Visitors,Mammoth Cave NP,32,"1,997,658",0.73%
Recreation Visitors,Chesapeake & Ohio Canal NHP,33,"1,934,030",0.70%
Recreation Visitors,Franklin Delano Roosevelt MEM,34,"1,925,858",0.70%
Recreation Visitors,Valley Forge NHP,35,"1,901,406",0.69%
Recreation Visitors,Assateague Island NS,36,"1,892,042",0.69%
Recreation Visitors,President's Park,37,"1,846,879",0.67%
Recreation Visitors,Hawaii Volcanoes NP,38,"1,832,087",0.67%
Recreation Visitors,Vietnam Veterans MEM,39,"1,765,012",0.64%
Recreation Visitors,Mount Rushmore NMEM,40,"1,752,014",0.64%
Recreation Visitors,National Capital Parks East,41,"1,746,476",0.63%
Recreation Visitors,Gettysburg NMP,42,"1,727,070",0.63%
Recreation Visitors,Glacier NP,43,"1,708,856",0.62%
Recreation Visitors,Lake Meredith NRA,44,"1,683,646",0.61%
Recreation Visitors,Haleakala NP,45,"1,673,561",0.61%
Recreation Visitors,Fort Point NHS,46,"1,648,450",0.60%
Recreation Visitors,Ozark NSR,47,"1,602,504",0.58%
Recreation Visitors,National Capital Parks Central,48,"1,602,145",0.58%
Recreation Visitors,Shenandoah NP,49,"1,587,790",0.58%
Recreation Visitors,Chickasaw NRA,50,"1,572,079",0.57%
Recreation Visitors,Lincoln Memorial,51,"1,557,964",0.57%
Recreation Visitors,Muir Woods NM,52,"1,546,514",0.56%
Recreation Visitors,Hot Springs NP,53,"1,509,596",0.55%
Recreation Visitors,Indiana Dunes NL,54,"1,483,782",0.54%
