Title1,Title1,Title2
Annual Park Ranking Report for Recreation Visitors in: 1993,Park Type: (All),Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Annual%20Park%20Ranking%20Report%20(1979%20-%20Last%20Calendar%20Year)

VisitorsLabel1,Field1,Field2,Field3,Field4
Recreation Visitors,Blue Ridge PKWY,1,"17,889,335",6.87%
Recreation Visitors,Golden Gate NRA,2,"14,695,771",5.64%
Recreation Visitors,Great Smoky Mountains NP,3,"9,283,848",3.56%
Recreation Visitors,Lake Mead NRA,4,"8,941,225",3.43%
Recreation Visitors,Gateway NRA,5,"5,898,453",2.26%
Recreation Visitors,Natchez Trace PKWY,6,"5,752,880",2.21%
Recreation Visitors,George Washington MEM PKWY,7,"5,491,037",2.11%
Recreation Visitors,Gulf Islands NS,8,"5,456,294",2.09%
Recreation Visitors,Cape Cod NS,9,"5,154,610",1.98%
Recreation Visitors,Grand Canyon NP,10,"4,575,602",1.76%
Recreation Visitors,Delaware Water Gap NRA,11,"4,167,638",1.60%
Recreation Visitors,Statue of Liberty NM,12,"4,112,003",1.58%
Recreation Visitors,Yosemite NP,13,"3,839,645",1.47%
Recreation Visitors,Chesapeake & Ohio Canal NHP,14,"3,661,497",1.41%
Recreation Visitors,San Francisco Maritime NHP,15,"3,649,325",1.40%
Recreation Visitors,Glen Canyon NRA,16,"3,584,158",1.38%
Recreation Visitors,Castle Clinton NM,17,"3,319,237",1.27%
Recreation Visitors,Independence NHP,18,"3,168,317",1.22%
Recreation Visitors,Yellowstone NP,19,"2,912,193",1.12%
Recreation Visitors,Chattahoochee River NRA,20,"2,844,674",1.09%
Recreation Visitors,Rocky Mountain NP,21,"2,780,342",1.07%
Recreation Visitors,Olympic NP,22,"2,679,598",1.03%
Recreation Visitors,Acadia NP,23,"2,656,034",1.02%
Recreation Visitors,Grand Teton NP,24,"2,568,689",0.99%
Recreation Visitors,Point Reyes NS,25,"2,561,234",0.98%
Recreation Visitors,Jefferson NEM,26,"2,539,740",0.97%
Recreation Visitors,Mammoth Cave NP,27,"2,396,234",0.92%
Recreation Visitors,Zion NP,28,"2,392,580",0.92%
Recreation Visitors,Colonial NHP,29,"2,345,401",0.90%
Recreation Visitors,Cuyahoga Valley NP,30,"2,266,139",0.87%
Recreation Visitors,Cape Hatteras NS,31,"2,259,889",0.87%
Recreation Visitors,Rock Creek Park,32,"2,146,546",0.82%
Recreation Visitors,Glacier NP,33,"2,141,704",0.82%
Recreation Visitors,Boston NHP,34,"2,030,197",0.78%
Recreation Visitors,Assateague Island NS,35,"2,002,612",0.77%
Recreation Visitors,Shenandoah NP,36,"1,951,366",0.75%
Recreation Visitors,Mount Rushmore NMEM,37,"1,930,053",0.74%
Recreation Visitors,Valley Forge NHP,38,"1,831,429",0.70%
Recreation Visitors,Indiana Dunes NL,39,"1,763,094",0.68%
Recreation Visitors,Vietnam Veterans MEM,40,"1,686,781",0.65%
Recreation Visitors,Muir Woods NM,41,"1,517,834",0.58%
Recreation Visitors,Amistad NRA,42,"1,505,084",0.58%
Recreation Visitors,Lake Meredith NRA,43,"1,480,987",0.57%
Recreation Visitors,Fort Point NHS,44,"1,479,512",0.57%
Recreation Visitors,Hot Springs NP,45,"1,477,299",0.57%
Recreation Visitors,World War II Valor in the Pacific NM,46,"1,449,997",0.56%
Recreation Visitors,Gettysburg NMP,47,"1,411,453",0.54%
Recreation Visitors,Ozark NSR,48,"1,390,130",0.53%
Recreation Visitors,Chickasaw NRA,49,"1,370,475",0.53%
Recreation Visitors,Mount Rainier NP,50,"1,365,213",0.52%
Recreation Visitors,Haleakala NP,51,"1,317,433",0.51%
Recreation Visitors,"John D. Rockefeller, Jr. MEM PKWY",52,"1,307,531",0.50%
Recreation Visitors,Lincoln Memorial,53,"1,258,534",0.48%
